gagename,dtime_edt,rainfall_in
7,2020-08-23T18:15:00Z,0.01
7,2020-08-24T01:15:00Z,0.01
7,2020-08-24T01:30:00Z,0.01
7,2020-08-24T01:45:00Z,0.01
7,2020-08-24T02:00:00Z,0.02
7,2020-08-24T02:15:00Z,0.01
7,2020-08-24T02:30:00Z,0.01
7,2020-08-24T07:15:00Z,0.01
7,2020-08-28T20:45:00Z,0.08
7,2020-08-28T21:00:00Z,0.69
7,2020-08-28T21:15:00Z,0.02
7,2020-08-28T21:30:00Z,0.01
7,2020-08-28T22:00:00Z,0.01
7,2020-08-28T22:15:00Z,0.01
7,2020-08-29T14:00:00Z,0.01
7,2020-08-29T14:15:00Z,0.02
7,2020-08-31T23:00:00Z,0.01
7,2020-09-01T03:45:00Z,0.01
7,2020-09-01T04:15:00Z,0.01
7,2020-09-01T07:00:00Z,0.01
7,2020-09-03T02:00:00Z,0.01
7,2020-09-03T02:45:00Z,0.02
7,2020-09-03T03:15:00Z,0.01
7,2020-09-03T23:30:00Z,0.01
7,2020-09-03T23:45:00Z,0.05
7,2020-09-10T04:00:00Z,0.29
7,2020-09-10T04:15:00Z,0.12
7,2020-09-10T04:30:00Z,0.08
7,2020-09-10T04:45:00Z,0.16
7,2020-09-10T05:00:00Z,0.02
7,2020-09-10T08:30:00Z,0.01
7,2020-09-10T17:15:00Z,0.01
7,2020-09-10T23:15:00Z,0.03
7,2020-09-11T00:30:00Z,0.05
7,2020-09-11T00:45:00Z,0.07
7,2020-09-11T01:00:00Z,0.06
7,2020-09-11T01:15:00Z,0.02
7,2020-09-11T01:30:00Z,0.01
7,2020-09-11T01:45:00Z,0.01
7,2020-09-26T09:00:00Z,0.01
7,2020-09-26T09:15:00Z,0.01
7,2020-09-26T10:15:00Z,0.01
7,2020-09-26T12:00:00Z,0.01
7,2020-09-26T12:15:00Z,0.03
7,2020-09-26T17:00:00Z,0.01
7,2020-09-26T19:00:00Z,0.02
7,2020-09-26T19:15:00Z,0.04
7,2020-09-28T03:45:00Z,0.02
7,2020-09-28T04:00:00Z,0.08
7,2020-09-28T04:15:00Z,0.05
7,2020-09-28T04:30:00Z,0.09
7,2020-09-28T04:45:00Z,0.06
7,2020-09-28T05:00:00Z,0.02
7,2020-09-28T05:45:00Z,0.01
7,2020-09-29T19:15:00Z,0.08
7,2020-09-29T19:30:00Z,0.21
7,2020-09-29T19:45:00Z,0.1
7,2020-09-29T20:30:00Z,0.01
7,2020-09-29T20:45:00Z,0.14
7,2020-09-29T21:00:00Z,0.25
7,2020-09-29T21:15:00Z,0.15
7,2020-09-29T21:30:00Z,0.2
7,2020-09-29T21:45:00Z,0.09
7,2020-09-29T22:00:00Z,0.06
7,2020-09-29T22:45:00Z,0.01
7,2020-09-29T23:00:00Z,0.1
7,2020-09-29T23:15:00Z,0.01
7,2020-09-30T00:00:00Z,0.03
7,2020-09-30T00:45:00Z,0.01
7,2020-09-30T01:15:00Z,0.01
7,2020-09-30T01:30:00Z,0.08
7,2020-09-30T03:15:00Z,0.01
7,2020-09-30T03:45:00Z,0.01
7,2020-09-30T05:00:00Z,0.03
7,2020-09-30T05:15:00Z,0.11
7,2020-09-30T05:30:00Z,0.13
7,2020-09-30T05:45:00Z,0.16
7,2020-09-30T06:00:00Z,0.14
7,2020-09-30T06:15:00Z,0.09
7,2020-09-30T06:30:00Z,0.03
7,2020-09-30T06:45:00Z,0.02
7,2020-09-30T07:15:00Z,0.01
7,2020-09-30T08:30:00Z,0.01
7,2020-09-30T09:30:00Z,0.01
7,2020-09-30T10:00:00Z,0.01
7,2020-10-02T03:15:00Z,0.04
7,2020-10-02T03:30:00Z,0.01
7,2020-10-02T03:45:00Z,0.02
7,2020-10-02T04:15:00Z,0.01
7,2020-10-02T04:45:00Z,0.01
7,2020-10-02T05:00:00Z,0.01
7,2020-10-02T06:00:00Z,0.01
7,2020-10-02T06:45:00Z,0.01
7,2020-10-02T07:30:00Z,0.01
7,2020-10-02T07:45:00Z,0.01
7,2020-10-02T09:45:00Z,0.01
7,2020-10-02T14:00:00Z,0.01
7,2020-10-05T12:30:00Z,0.01
7,2020-10-11T23:00:00Z,0.01
7,2020-10-11T23:30:00Z,0.01
7,2020-10-11T23:45:00Z,0.01
7,2020-10-12T00:00:00Z,0.03
7,2020-10-12T00:15:00Z,0.03
7,2020-10-12T00:30:00Z,0.02
7,2020-10-12T01:15:00Z,0.01
7,2020-10-12T03:00:00Z,0.01
7,2020-10-12T03:45:00Z,0.01
7,2020-10-12T04:00:00Z,0.01
7,2020-10-12T04:30:00Z,0.02
7,2020-10-12T04:45:00Z,0.03
7,2020-10-12T05:00:00Z,0.03
7,2020-10-12T05:15:00Z,0.02
7,2020-10-12T05:30:00Z,0.04
7,2020-10-12T05:45:00Z,0.03
7,2020-10-12T06:00:00Z,0.05
7,2020-10-12T06:15:00Z,0.03
7,2020-10-12T06:30:00Z,0.02
7,2020-10-12T06:45:00Z,0.02
7,2020-10-12T07:00:00Z,0.02
7,2020-10-12T07:15:00Z,0.02
7,2020-10-12T07:30:00Z,0.01
7,2020-10-12T08:00:00Z,0.01
7,2020-10-12T08:15:00Z,0.01
7,2020-10-12T08:30:00Z,0.02
7,2020-10-12T08:45:00Z,0.02
7,2020-10-12T09:00:00Z,0.02
7,2020-10-12T09:15:00Z,0.03
7,2020-10-12T09:30:00Z,0.03
7,2020-10-12T09:45:00Z,0.02
7,2020-10-12T10:00:00Z,0.03
7,2020-10-12T10:15:00Z,0.04
7,2020-10-12T10:30:00Z,0.02
7,2020-10-12T10:45:00Z,0.04
7,2020-10-12T11:00:00Z,0.03
7,2020-10-12T11:15:00Z,0.02
7,2020-10-12T11:30:00Z,0.03
7,2020-10-12T11:45:00Z,0.04
7,2020-10-12T12:00:00Z,0.03
7,2020-10-12T12:15:00Z,0.04
7,2020-10-12T12:30:00Z,0.04
7,2020-10-12T12:45:00Z,0.05
7,2020-10-12T13:00:00Z,0.03
7,2020-10-12T13:15:00Z,0.02
7,2020-10-12T13:30:00Z,0.02
7,2020-10-12T13:45:00Z,0.03
7,2020-10-12T14:00:00Z,0.01
7,2020-10-12T14:45:00Z,0.01
7,2020-10-13T03:15:00Z,0.01
7,2020-10-16T12:45:00Z,0.01
7,2020-10-16T13:00:00Z,0.02
7,2020-10-16T13:15:00Z,0.04
7,2020-10-16T13:30:00Z,0.05
7,2020-10-16T13:45:00Z,0.04
7,2020-10-16T14:00:00Z,0.07
7,2020-10-16T14:15:00Z,0.07
7,2020-10-16T14:30:00Z,0.06
7,2020-10-16T14:45:00Z,0.05
7,2020-10-16T15:00:00Z,0.05
7,2020-10-16T15:15:00Z,0.04
7,2020-10-16T15:30:00Z,0.05
7,2020-10-16T15:45:00Z,0.08
7,2020-10-16T16:00:00Z,0.07
7,2020-10-16T16:15:00Z,0.04
7,2020-10-16T16:30:00Z,0.05
7,2020-10-16T16:45:00Z,0.02
7,2020-10-16T17:00:00Z,0.01
7,2020-10-16T17:15:00Z,0.03
7,2020-10-16T17:30:00Z,0.01
7,2020-10-16T17:45:00Z,0.04
7,2020-10-16T18:00:00Z,0.02
7,2020-10-16T18:30:00Z,0.01
7,2020-10-16T18:45:00Z,0.04
7,2020-10-16T19:00:00Z,0.01
7,2020-10-16T19:15:00Z,0.02
7,2020-10-16T19:30:00Z,0.01
7,2020-10-16T20:45:00Z,0.01
7,2020-10-17T05:00:00Z,0.02
7,2020-10-17T05:15:00Z,0.01
7,2020-10-17T05:30:00Z,0.01
7,2020-10-20T10:00:00Z,0.01
7,2020-10-20T10:30:00Z,0.01
7,2020-10-20T11:00:00Z,0.01
7,2020-10-20T11:45:00Z,0.01
7,2020-10-21T13:00:00Z,0.01
7,2020-10-26T06:15:00Z,0.01
7,2020-10-26T08:00:00Z,0.01
7,2020-10-26T09:45:00Z,0.01
7,2020-10-26T11:15:00Z,0.02
7,2020-10-26T11:45:00Z,0.01
7,2020-10-26T14:00:00Z,0.01
7,2020-10-26T23:00:00Z,0.01
7,2020-10-29T08:30:00Z,0.01
7,2020-10-29T08:45:00Z,0.02
7,2020-10-29T09:00:00Z,0.01
7,2020-10-29T09:15:00Z,0.01
7,2020-10-29T09:30:00Z,0.01
7,2020-10-29T09:45:00Z,0.01
7,2020-10-29T10:00:00Z,0.01
7,2020-10-29T10:15:00Z,0.02
7,2020-10-29T10:30:00Z,0.01
7,2020-10-29T10:45:00Z,0.02
7,2020-10-29T11:00:00Z,0.02
7,2020-10-29T11:15:00Z,0.02
7,2020-10-29T11:30:00Z,0.02
7,2020-10-29T11:45:00Z,0.02
7,2020-10-29T12:00:00Z,0.01
7,2020-10-29T12:15:00Z,0.03
7,2020-10-29T12:30:00Z,0.01
7,2020-10-29T12:45:00Z,0.02
7,2020-10-29T13:00:00Z,0.02
7,2020-10-29T13:15:00Z,0.03
7,2020-10-29T13:30:00Z,0.05
7,2020-10-29T13:45:00Z,0.13
7,2020-10-29T14:00:00Z,0.03
7,2020-10-29T14:15:00Z,0.07
7,2020-10-29T14:30:00Z,0.03
7,2020-10-29T14:45:00Z,0.02
7,2020-10-29T15:00:00Z,0.02
7,2020-10-29T15:15:00Z,0.03
7,2020-10-29T15:30:00Z,0.11
7,2020-10-29T15:45:00Z,0.09
7,2020-10-29T16:00:00Z,0.09
7,2020-10-29T16:15:00Z,0.08
7,2020-10-29T16:30:00Z,0.06
7,2020-10-29T16:45:00Z,0.05
7,2020-10-29T17:00:00Z,0.1
7,2020-10-29T17:15:00Z,0.05
7,2020-10-29T17:30:00Z,0.03
7,2020-10-29T17:45:00Z,0.01
7,2020-10-29T18:00:00Z,0.01
7,2020-10-29T18:15:00Z,0.01
7,2020-10-29T18:30:00Z,0.03
7,2020-10-29T18:45:00Z,0.01
7,2020-10-29T19:00:00Z,0.02
7,2020-10-29T19:15:00Z,0.02
7,2020-10-29T19:30:00Z,0.03
7,2020-10-29T19:45:00Z,0.04
7,2020-10-29T20:00:00Z,0.03
7,2020-10-29T20:15:00Z,0.05
7,2020-10-29T20:30:00Z,0.03
7,2020-10-29T20:45:00Z,0.02
7,2020-10-29T21:00:00Z,0.02
7,2020-10-29T21:15:00Z,0.01
7,2020-10-29T21:30:00Z,0.01
7,2020-10-29T21:45:00Z,0.01
7,2020-10-29T22:00:00Z,0.01
7,2020-10-29T22:30:00Z,0.01
7,2020-10-29T23:30:00Z,0.01
7,2020-10-30T01:15:00Z,0.01
7,2020-10-30T01:45:00Z,0.01
7,2020-10-30T02:15:00Z,0.01
7,2020-10-30T03:30:00Z,0.01
7,2020-10-30T03:45:00Z,0.01
7,2020-10-30T04:00:00Z,0.01
7,2020-10-30T04:45:00Z,0.01
7,2020-10-30T06:15:00Z,0.01
7,2020-10-30T08:00:00Z,0.03
7,2020-10-30T08:15:00Z,0.02
7,2020-10-30T08:30:00Z,0.03
7,2020-10-30T08:45:00Z,0.03
7,2020-10-30T09:00:00Z,0.03
7,2020-10-30T09:30:00Z,0.01
7,2020-10-30T10:00:00Z,0.01
7,2020-10-30T10:15:00Z,0.02
7,2020-10-30T10:30:00Z,0.03
7,2020-10-30T10:45:00Z,0.02
7,2020-10-30T11:30:00Z,0.04
7,2020-10-30T11:45:00Z,0.05
7,2020-10-30T12:00:00Z,0.01
7,2020-10-30T12:45:00Z,0.01
7,2020-10-30T13:00:00Z,0.01
7,2020-10-30T13:15:00Z,0.01
7,2020-10-30T13:45:00Z,0.01
7,2020-10-30T14:45:00Z,0.01
7,2020-10-30T15:00:00Z,0.01
7,2020-10-30T15:15:00Z,0.01
7,2020-11-01T16:30:00Z,0.01
7,2020-11-01T16:45:00Z,0.01
7,2020-11-01T17:00:00Z,0.02
7,2020-11-01T17:15:00Z,0.02
7,2020-11-01T17:30:00Z,0.06
7,2020-11-01T17:45:00Z,0.03
7,2020-11-01T18:00:00Z,0.04
7,2020-11-01T18:15:00Z,0.07
7,2020-11-01T18:30:00Z,0.04
7,2020-11-01T18:45:00Z,0.03
7,2020-11-01T19:00:00Z,0.04
7,2020-11-01T19:15:00Z,0.05
7,2020-11-01T19:30:00Z,0.03
7,2020-11-01T19:45:00Z,0.03
7,2020-11-01T22:30:00Z,0.02
7,2020-11-01T22:45:00Z,0.01
7,2020-11-01T23:15:00Z,0.01
7,2020-11-11T18:00:00Z,0.02
7,2020-11-11T18:15:00Z,0.03
7,2020-11-11T18:30:00Z,0.02
7,2020-11-11T18:45:00Z,0.02
7,2020-11-11T19:00:00Z,0.03
7,2020-11-11T19:15:00Z,0.01
7,2020-11-11T19:45:00Z,0.02
7,2020-11-11T20:00:00Z,0.02
7,2020-11-11T20:15:00Z,0.01
7,2020-11-11T20:30:00Z,0.01
7,2020-11-11T21:00:00Z,0.01
7,2020-11-11T21:15:00Z,0.01
7,2020-11-11T22:00:00Z,0.01
7,2020-11-11T22:15:00Z,0.03
7,2020-11-11T22:30:00Z,0.04
7,2020-11-11T22:45:00Z,0.04
7,2020-11-11T23:00:00Z,0.23
7,2020-11-11T23:15:00Z,0.14
7,2020-11-11T23:30:00Z,0.03
7,2020-11-11T23:45:00Z,0.04
7,2020-11-12T00:00:00Z,0.04
7,2020-11-12T00:15:00Z,0.03
7,2020-11-12T00:30:00Z,0.03
7,2020-11-12T00:45:00Z,0.04
7,2020-11-12T01:00:00Z,0.04
7,2020-11-12T01:15:00Z,0.03
7,2020-11-12T01:30:00Z,0.01
7,2020-11-12T02:00:00Z,0.01
7,2020-11-12T04:15:00Z,0.01
7,2020-11-12T05:00:00Z,0.01
7,2020-11-12T05:15:00Z,0.02
7,2020-11-12T05:30:00Z,0.05
7,2020-11-12T05:45:00Z,0.04
7,2020-11-12T06:00:00Z,0.04
7,2020-11-12T06:15:00Z,0.01
7,2020-11-12T06:30:00Z,0.03
7,2020-11-12T06:45:00Z,0.02
7,2020-11-12T07:15:00Z,0.01
7,2020-11-12T07:45:00Z,0.01
7,2020-11-12T08:00:00Z,0.02
7,2020-11-12T08:15:00Z,0.01
7,2020-11-12T08:30:00Z,0.01
7,2020-11-12T08:45:00Z,0.01
7,2020-11-12T09:00:00Z,0.02
7,2020-11-12T09:15:00Z,0.02
7,2020-11-12T09:30:00Z,0.01
7,2020-11-12T09:45:00Z,0.02
7,2020-11-12T10:00:00Z,0.01
7,2020-11-12T10:15:00Z,0.01
7,2020-11-12T11:00:00Z,0.01
7,2020-11-12T12:30:00Z,0.02
7,2020-11-12T12:45:00Z,0.02
7,2020-11-12T13:00:00Z,0.01
7,2020-11-12T13:15:00Z,0.02
7,2020-11-12T13:30:00Z,0.01
7,2020-11-12T13:45:00Z,0.01
7,2020-11-12T21:30:00Z,0.01
7,2020-11-13T00:30:00Z,0.01
7,2020-11-13T09:30:00Z,0.01
7,2020-11-13T11:45:00Z,0.01
7,2020-11-13T12:45:00Z,0.01
7,2020-11-13T13:00:00Z,0.02
7,2020-11-13T13:15:00Z,0.01
7,2020-11-13T14:45:00Z,0.01
7,2020-11-13T15:30:00Z,0.01
7,2020-11-13T16:15:00Z,0.01
7,2020-11-15T23:45:00Z,0.01
7,2020-11-16T00:45:00Z,0.01
7,2020-11-16T01:00:00Z,0.18
7,2020-11-16T01:15:00Z,0.08
7,2020-11-23T07:30:00Z,0.01
7,2020-11-23T08:15:00Z,0.01
7,2020-11-23T09:00:00Z,0.01
7,2020-11-23T09:45:00Z,0.01
7,2020-11-23T10:45:00Z,0.03
7,2020-11-23T11:00:00Z,0.04
7,2020-11-23T11:15:00Z,0.05
7,2020-11-23T11:30:00Z,0.01
7,2020-11-23T11:45:00Z,0.01
7,2020-11-23T12:00:00Z,0.02
7,2020-11-26T06:45:00Z,0.01
7,2020-11-26T07:00:00Z,0.03
7,2020-11-26T07:15:00Z,0.01
7,2020-11-26T07:30:00Z,0.01
7,2020-11-26T07:45:00Z,0.01
7,2020-11-26T08:15:00Z,0.04
7,2020-11-26T08:30:00Z,0.02
7,2020-11-26T08:45:00Z,0.03
7,2020-11-26T09:00:00Z,0.07
7,2020-11-26T09:15:00Z,0.03
7,2020-11-26T09:30:00Z,0.06
7,2020-11-26T09:45:00Z,0.08
7,2020-11-26T10:00:00Z,0.03
7,2020-11-26T10:15:00Z,0.02
7,2020-11-26T10:30:00Z,0.13
7,2020-11-26T10:45:00Z,0.01
7,2020-11-26T15:15:00Z,0.01
7,2020-11-30T11:30:00Z,0.01
7,2020-11-30T11:45:00Z,0.01
7,2020-11-30T12:00:00Z,0.02
7,2020-11-30T12:15:00Z,0.02
7,2020-11-30T12:30:00Z,0.01
7,2020-11-30T12:45:00Z,0.01
7,2020-11-30T13:00:00Z,0.02
7,2020-11-30T13:15:00Z,0.04
7,2020-11-30T13:30:00Z,0.05
7,2020-11-30T13:45:00Z,0.07
7,2020-11-30T14:00:00Z,0.08
7,2020-11-30T14:15:00Z,0.09
7,2020-11-30T14:30:00Z,0.15
7,2020-11-30T14:45:00Z,0.1
7,2020-11-30T15:00:00Z,0.09
7,2020-11-30T15:15:00Z,0.04
7,2020-11-30T15:30:00Z,0.03
7,2020-11-30T15:45:00Z,0.01
7,2020-11-30T16:45:00Z,0.06
7,2020-11-30T17:00:00Z,0.08
7,2020-11-30T21:15:00Z,0.01
7,2020-11-30T21:30:00Z,0.07
7,2020-11-30T21:45:00Z,0.03
7,2020-11-30T22:00:00Z,0.03
7,2020-11-30T22:30:00Z,0.03
7,2020-11-30T22:45:00Z,0.02
7,2020-11-30T23:00:00Z,0.01
7,2020-11-30T23:15:00Z,0.01
7,2020-11-30T23:45:00Z,0.01
7,2020-12-01T00:00:00Z,0.01
7,2020-12-01T00:15:00Z,0.01
7,2020-12-04T15:30:00Z,0.02
7,2020-12-04T16:15:00Z,0.01
7,2020-12-04T16:30:00Z,0.02
7,2020-12-04T16:45:00Z,0.01
7,2020-12-04T17:00:00Z,0.01
7,2020-12-04T18:15:00Z,0.02
7,2020-12-04T18:30:00Z,0.01
7,2020-12-04T18:45:00Z,0.01
7,2020-12-04T19:00:00Z,0.01
7,2020-12-04T20:15:00Z,0.01
7,2020-12-04T21:00:00Z,0.01
7,2020-12-04T21:45:00Z,0.01
7,2020-12-04T22:00:00Z,0.01
7,2020-12-04T22:15:00Z,0.01
7,2020-12-04T22:30:00Z,0.01
7,2020-12-05T01:15:00Z,0.01
7,2020-12-05T02:30:00Z,0.01
7,2020-12-05T03:00:00Z,0.01
7,2020-12-05T03:15:00Z,0.02
7,2020-12-05T03:45:00Z,0.01
7,2020-12-05T04:00:00Z,0.01
7,2020-12-05T04:15:00Z,0.01
7,2020-12-05T04:30:00Z,0.01
7,2020-12-05T04:45:00Z,0.01
7,2020-12-05T05:00:00Z,0.01
7,2020-12-05T05:15:00Z,0.01
7,2020-12-05T05:45:00Z,0.01
7,2020-12-05T06:00:00Z,0.02
7,2020-12-05T06:15:00Z,0.01
7,2020-12-05T06:30:00Z,0.02
7,2020-12-05T06:45:00Z,0.02
7,2020-12-05T07:00:00Z,0.02
7,2020-12-05T07:15:00Z,0.02
7,2020-12-05T07:30:00Z,0.02
7,2020-12-05T07:45:00Z,0.03
7,2020-12-05T08:00:00Z,0.02
7,2020-12-05T08:15:00Z,0.02
7,2020-12-05T08:30:00Z,0.03
7,2020-12-05T08:45:00Z,0.04
7,2020-12-05T09:00:00Z,0.06
7,2020-12-05T09:15:00Z,0.08
7,2020-12-05T09:30:00Z,0.01
7,2020-12-05T09:45:00Z,0.01
7,2020-12-05T10:00:00Z,0.03
7,2020-12-05T10:15:00Z,0.04
7,2020-12-05T10:30:00Z,0.04
7,2020-12-05T10:45:00Z,0.06
7,2020-12-05T11:00:00Z,0.02
7,2020-12-05T11:15:00Z,0.01
7,2020-12-05T12:15:00Z,0.01
7,2020-12-05T13:00:00Z,0.01
7,2020-12-05T13:15:00Z,0.01
7,2020-12-05T13:30:00Z,0.01
7,2020-12-05T14:30:00Z,0.01
7,2020-12-14T13:30:00Z,0.03
7,2020-12-14T13:45:00Z,0.04
7,2020-12-14T14:00:00Z,0.03
7,2020-12-14T14:15:00Z,0.04
7,2020-12-14T14:30:00Z,0.03
7,2020-12-14T14:45:00Z,0.03
7,2020-12-14T15:00:00Z,0.02
7,2020-12-14T15:15:00Z,0.02
7,2020-12-14T15:30:00Z,0.02
7,2020-12-14T15:45:00Z,0.03
7,2020-12-14T16:00:00Z,0.01
7,2020-12-14T16:15:00Z,0.03
7,2020-12-14T16:30:00Z,0.02
7,2020-12-14T16:45:00Z,0.02
7,2020-12-14T17:00:00Z,0.02
7,2020-12-14T17:15:00Z,0.03
7,2020-12-14T17:30:00Z,0.03
7,2020-12-14T17:45:00Z,0.02
7,2020-12-14T18:00:00Z,0.02
7,2020-12-14T18:15:00Z,0.02
7,2020-12-14T18:45:00Z,0.01
7,2020-12-14T19:00:00Z,0.02
7,2020-12-14T19:15:00Z,0.01
7,2020-12-14T19:30:00Z,0.02
7,2020-12-14T19:45:00Z,0.01
7,2020-12-14T20:00:00Z,0.01
7,2020-12-24T23:30:00Z,0.03
7,2020-12-24T23:45:00Z,0.01
7,2020-12-25T00:15:00Z,0.02
7,2020-12-25T00:30:00Z,0.06
7,2020-12-25T01:00:00Z,0.01
7,2020-12-25T01:15:00Z,0.01
7,2020-12-25T01:45:00Z,0.04
7,2020-12-25T02:00:00Z,0.06
7,2020-12-25T02:15:00Z,0.09
7,2020-12-25T02:30:00Z,0.08
7,2020-12-25T02:45:00Z,0.04
7,2020-12-25T03:00:00Z,0.07
7,2020-12-25T03:15:00Z,0.08
7,2020-12-25T03:30:00Z,0.1
7,2020-12-25T03:45:00Z,0.09
7,2020-12-25T04:00:00Z,0.06
7,2020-12-25T04:15:00Z,0.11
7,2020-12-25T04:30:00Z,0.13
7,2020-12-25T04:45:00Z,0.09
7,2020-12-25T05:00:00Z,0.03
7,2020-12-25T05:15:00Z,0.05
7,2020-12-25T05:30:00Z,0.01
7,2020-12-25T07:30:00Z,0.18
7,2020-12-25T07:45:00Z,0.01
7,2020-12-25T08:15:00Z,0.01
7,2020-12-25T08:45:00Z,0.02
7,2020-12-25T09:00:00Z,0.01
7,2020-12-25T09:15:00Z,0.01
7,2020-12-25T09:30:00Z,0.01
7,2020-12-25T09:45:00Z,0.01
7,2020-12-25T10:00:00Z,0.01
7,2020-12-25T10:15:00Z,0.02
7,2020-12-25T10:30:00Z,0.03
7,2020-12-25T10:45:00Z,0.02
7,2020-12-25T11:00:00Z,0.03
7,2020-12-25T11:15:00Z,0.02
7,2020-12-25T11:30:00Z,0.01
7,2020-12-25T11:45:00Z,0.04
7,2020-12-25T12:00:00Z,0.02
7,2020-12-25T14:15:00Z,0.06
7,2020-12-25T14:30:00Z,0.01
7,2020-12-31T13:15:00Z,0.01
7,2020-12-31T13:45:00Z,0.02
7,2020-12-31T14:00:00Z,0.02
7,2020-12-31T14:15:00Z,0.01
7,2020-12-31T14:30:00Z,0.01
7,2020-12-31T20:45:00Z,0.01
7,2021-01-01T18:45:00Z,0.01
7,2021-01-01T19:00:00Z,0.01
7,2021-01-01T19:15:00Z,0.01
7,2021-01-01T19:30:00Z,0.01
7,2021-01-01T20:30:00Z,0.01
7,2021-01-01T21:15:00Z,0.01
7,2021-01-01T21:30:00Z,0.02
7,2021-01-01T21:45:00Z,0.02
7,2021-01-01T22:00:00Z,0.01
7,2021-01-01T22:15:00Z,0.02
7,2021-01-01T22:30:00Z,0.02
7,2021-01-01T22:45:00Z,0.01
7,2021-01-01T23:00:00Z,0.03
7,2021-01-01T23:15:00Z,0.04
7,2021-01-01T23:30:00Z,0.04
7,2021-01-01T23:45:00Z,0.02
7,2021-01-02T00:00:00Z,0.01
7,2021-01-02T00:15:00Z,0.01
7,2021-01-02T00:30:00Z,0.02
7,2021-01-02T00:45:00Z,0.01
7,2021-01-02T01:00:00Z,0.02
7,2021-01-02T01:15:00Z,0.06
7,2021-01-02T01:30:00Z,0.07
7,2021-01-02T01:45:00Z,0.07
7,2021-01-02T02:00:00Z,0.05
7,2021-01-02T02:15:00Z,0.05
7,2021-01-02T02:30:00Z,0.02
7,2021-01-02T02:45:00Z,0.01
7,2021-01-02T03:00:00Z,0.04
7,2021-01-02T03:15:00Z,0.03
7,2021-01-02T03:45:00Z,0.01
7,2021-01-02T04:00:00Z,0.01
7,2021-01-02T05:45:00Z,0.01
7,2021-01-02T06:00:00Z,0.01
7,2021-01-02T06:15:00Z,0.01
7,2021-01-02T08:00:00Z,0.01
7,2021-01-03T12:45:00Z,0.01
7,2021-01-03T13:00:00Z,0.02
7,2021-01-03T13:15:00Z,0.01
7,2021-01-03T13:30:00Z,0.01
7,2021-01-03T13:45:00Z,0.01
7,2021-01-03T14:00:00Z,0.01
7,2021-01-03T14:15:00Z,0.01
7,2021-01-03T22:00:00Z,0.02
7,2021-01-03T22:30:00Z,0.01
7,2021-01-03T23:00:00Z,0.01
7,2021-01-03T23:15:00Z,0.01
7,2021-01-03T23:30:00Z,0.01
7,2021-01-04T00:30:00Z,0.01
7,2021-01-04T04:00:00Z,0.01
7,2021-01-04T05:15:00Z,0.01
7,2021-01-04T10:30:00Z,0.01
7,2021-01-16T04:15:00Z,0.01
7,2021-01-16T04:30:00Z,0.02
7,2021-01-16T04:45:00Z,0.02
7,2021-01-16T05:00:00Z,0.02
7,2021-01-16T05:30:00Z,0.02
7,2021-01-16T06:15:00Z,0.01
7,2021-01-16T06:45:00Z,0.02
7,2021-01-16T07:00:00Z,0.02
7,2021-01-16T07:15:00Z,0.01
7,2021-01-16T07:30:00Z,0.01
7,2021-01-16T07:45:00Z,0.01
7,2021-01-16T08:00:00Z,0.01
7,2021-01-16T08:15:00Z,0.02
7,2021-01-16T08:30:00Z,0.01
7,2021-01-16T08:45:00Z,0.01
7,2021-01-16T09:00:00Z,0.01
7,2021-01-16T09:15:00Z,0.01
7,2021-01-16T10:00:00Z,0.01
7,2021-01-16T11:30:00Z,0.01
7,2021-01-16T13:30:00Z,0.01
7,2021-01-26T16:30:00Z,0.02
7,2021-01-26T18:15:00Z,0.01
7,2021-01-26T19:15:00Z,0.01
7,2021-01-26T21:15:00Z,0.01
7,2021-01-26T22:00:00Z,0.01
7,2021-01-26T22:45:00Z,0.01
7,2021-01-27T01:45:00Z,0.01
7,2021-02-01T18:00:00Z,0.013
7,2021-02-01T18:15:00Z,0.011
7,2021-02-01T18:30:00Z,0.012
7,2021-02-01T18:45:00Z,0.021
7,2021-02-01T19:00:00Z,0.013
7,2021-02-01T19:15:00Z,0.012
7,2021-02-01T19:30:00Z,0.011
7,2021-02-01T19:45:00Z,0.011
7,2021-02-01T20:00:00Z,0.01
7,2021-02-01T20:15:00Z,0.011
7,2021-02-01T20:30:00Z,0.011
7,2021-02-01T20:45:00Z,0.011
7,2021-02-01T21:00:00Z,0.002
7,2021-02-01T21:15:00Z,0.01
7,2021-02-01T21:30:00Z,0.01
7,2021-02-01T21:45:00Z,0.01
7,2021-02-01T22:00:00Z,0.001
7,2021-02-01T22:15:00Z,0.009
7,2021-02-01T22:30:00Z,0.011
7,2021-02-01T22:45:00Z,0.001
7,2021-02-01T23:00:00Z,0.01
7,2021-02-01T23:15:00Z,0.01
7,2021-02-01T23:30:00Z,0.001
7,2021-02-01T23:45:00Z,0.01
7,2021-02-02T00:00:00Z,0.009
7,2021-02-02T00:15:00Z,0.001
7,2021-02-02T00:30:00Z,0.01
7,2021-02-02T01:00:00Z,0.01
7,2021-02-02T01:15:00Z,0.001
7,2021-02-02T01:30:00Z,0.01
7,2021-02-02T01:45:00Z,0.001
7,2021-02-02T02:00:00Z,0.009
7,2021-02-02T02:15:00Z,0.001
7,2021-02-02T02:30:00Z,0.01
7,2021-02-02T02:45:00Z,0.002
7,2021-02-02T03:00:00Z,0.01
7,2021-02-02T03:15:00Z,0.01
7,2021-02-02T03:30:00Z,0.001
